pert_id,SMILES,jtvae_1,jtvae_2,jtvae_3,jtvae_4,jtvae_5,jtvae_6,jtvae_7,jtvae_8,jtvae_9,jtvae_10,jtvae_11,jtvae_12,jtvae_13,jtvae_14,jtvae_15,jtvae_16,jtvae_17,jtvae_18,jtvae_19,jtvae_20,jtvae_21,jtvae_22,jtvae_23,jtvae_24,jtvae_25,jtvae_26,jtvae_27,jtvae_28,jtvae_29,jtvae_30,jtvae_31,jtvae_32,jtvae_33,jtvae_34,jtvae_35,jtvae_36,jtvae_37,jtvae_38,jtvae_39,jtvae_40,jtvae_41,jtvae_42,jtvae_43,jtvae_44,jtvae_45,jtvae_46,jtvae_47,jtvae_48,jtvae_49,jtvae_50,jtvae_51,jtvae_52,jtvae_53,jtvae_54,jtvae_55,jtvae_56
BRD-A68723818,CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,1.4155747,0.13039626,2.0612218,-2.710632,0.05344658,0.46761158,-0.6260585999999999,1.010663,3.3439784,-0.1873317,2.4639645,-0.79577804,0.92606264,-0.45431715,-4.443302,-0.66631484,-1.3206555,-0.34625757,3.611474,0.22644970000000006,-2.4906497000000005,0.4668074,5.882115,-0.26102176,-4.5555162000000005,0.9333899,-1.4742565,-2.3576422000000004,-1.5118145,-0.0559375,-1.1049457,0.70115906,0.2513837,0.8453149999999999,2.0288153,0.90120035,0.6416387,-0.038088635,-0.59270257,-0.37670717,-0.2824735,1.3610415,0.63013214,-0.37527213,1.8862988,0.5504277,-0.08905557,0.3453442,-0.21373805,0.44042826,-1.4257339,1.1152657,0.8342695,0.6401960999999999,-0.47357455,0.18175623
BRD-K37991163,Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,1.668254,-1.5442795,4.601571599999999,4.025169,2.8320427,2.094647,-0.29226422,-0.60175645,2.9272234,-1.4303788,1.7598238000000002,-3.3315516000000005,-0.17410174,4.7926245000000005,-0.49295998,-0.038512133,3.1804377999999995,1.6735129000000002,1.9652735,-0.10596483,-2.1062317000000004,3.0410516,-0.4451433,3.8054206,-1.4265674,-0.23700953,0.3304003,2.6439154,0.8297498,0.71693337,0.47191352,0.35325962,1.619352,0.32486898,1.4354945,0.0015739836,-0.23338617,-0.2157801,0.17494774,1.4316216999999998,0.28219938,-0.6164696999999999,0.30507690000000004,0.02171252,1.7519188,0.19615045,-0.09046749,-0.5978433000000001,-0.24848476,0.05488497,-0.2564134,0.41099808,-0.9606136,-0.8654280999999999,-1.5306197,0.77763903
BRD-K25394294,O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,-1.8304739,0.26897338,3.6726038,-2.7835429,-0.34652817,-0.28104043,-2.6088127999999995,2.6458666,-1.3339581,9.366491,2.4210286,-5.523344,2.8904545,4.0325193,-1.6591276,-3.1793056,-2.2256415,-2.1142635,1.4483622,2.2327912,2.4021630000000003,0.97329915,3.3029132000000003,1.2282147,-0.008410655,0.28695706,-0.98364264,-0.5284576999999999,-0.7792524000000001,0.100838065,-0.63760114,-0.5650683000000001,0.44827667,0.5172959,0.4332692,-0.4294452,0.58154094,0.3955608,-0.5299024,-0.1501044,-0.71810883,0.6884679,-0.14747182,0.44617695,0.6988639,-0.037253328,0.098585956,0.20334053,0.6574951,0.38259637,1.0195702,0.08294201,0.6558710999999999,-0.07144618,0.36302978,0.5172914000000001
BRD-K12513978,O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,1.7286505,-1.6035324,2.2100024,-1.2120665000000002,-0.30588552,-0.90901583,-0.84373546,3.1404915,1.342715,8.279038,1.2869444,-4.030147,-0.25494725,-0.28836232,0.32115796,-2.3085797,-3.3107655,-2.6094234,4.153731,-0.8811508,0.8263608,0.8357179,2.9911191,4.243547,1.7221936000000002,-3.6266756,1.3295225,-2.6613722,0.06025061,0.30471343,-0.14958626,0.62347454,0.67146945,-0.2802318,-0.07757789,-0.44183657,0.47572425,0.38870814,1.2548332,0.7920041,0.6041757,1.3373181,-0.3434306,0.18842608,1.080451,-0.234091,0.61556745,-0.04235205,-0.19125342,-0.15121543,0.023563657,0.5955358000000001,-0.61687374,-0.23467971,-0.045474086,1.0945837
BRD-K09537769,O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12,-0.43127882,4.376150599999999,-1.1494067,0.24383993,-4.0530276,-0.18629192,-0.4145175,-2.2149887,-3.0877142,-0.65413094,3.537489,0.2893529,-0.7775513000000001,6.2814255,-0.47192302,-1.845022,1.6301848,-0.59971625,-2.9044793,1.7881042,1.7295433,3.304289,0.097439505,1.3330258999999998,-1.1129751,1.9232941000000003,1.9953526,1.4069394,0.12952021,-1.0194154,-0.085867584,-0.004713822,-0.104030475,0.4939985,0.42429626,-0.93989044,0.2091732,-0.49495065,-0.12717159,-0.0788397,0.15113094,2.0280375,1.2824591,0.017943632,1.2392514,-0.3167496,-0.78161126,0.6292126,0.33550876,0.84754705,0.44089618,1.5185697,1.3314621000000002,-0.7497342,-0.023361772000000003,1.6187280000000002
BRD-A35912562,CC(=O)C1CCC2C3CC=C4CC(OC(=O)CCC(=O)O)CCC4(C)C3CCC12C,2.903061,-1.1950437,0.54892045,-0.66480935,6.9749703,2.999534,1.8183883,2.541759,2.7656338,5.4098997,1.0369761999999998,3.6358528,2.0790358,-0.0045318063,3.0974987,5.073851,2.7380555,-3.736765600000001,1.6869040000000002,-2.5319967,4.137275,-1.9372342,2.4889352,3.584028,3.9858263,-0.4635835999999999,2.1018617,6.8526053,0.25499302,0.235686,-1.357691,0.26267317,1.0018117,0.61334395,0.7274133,-1.2314299,1.8518169,-0.74582076,-0.25803912,0.24190205,1.082383,0.6029505999999999,0.29732043,0.33407563,2.1485598,0.7095575,-0.590679,0.00748971,-0.499249,0.16717745,-0.041897506,0.67514867,-0.72693014,0.25702074,-0.24892116,0.5140856
BRD-K03109492,O=C1C(Cl)=C(NCCN2CCOCC2)C(=O)c2ncccc21,-2.2011533,7.590822699999999,1.8583091,1.2583677,-4.196838400000002,-0.15546519,-2.2803617000000003,0.4161911,-2.6512897,4.569216,-0.5151122,2.1196165,3.3198822,5.5378300000000005,2.9928699,0.4960377,3.6225243,5.2577243,0.51402223,-2.0572722,4.136359,-2.2565794,1.6711064999999998,0.51131296,-4.3636217,5.5252404,3.2637222,1.8910782,-1.4347488000000002,-0.70118785,-1.0299136999999998,1.0827601999999998,0.90689284,0.85808104,-1.3623778999999998,-0.31407303,0.09868879,-0.89547825,-0.1549981,-0.07385397,-0.18577553,1.3536701999999998,0.757423,0.18349620000000005,1.1870952,1.1917456,-0.90876687,0.6103984,-0.86492944,0.5118164000000001,0.4303974,0.60698944,0.47841018,-0.5819673000000001,-0.5197416,0.45541725
BRD-K41713976,Cc1cccc(CCN2CCC(C(=O)c3ccc(NS(C)(=O)=O)cc3)CC2)n1,1.1190604,-3.928077,3.1171474,2.8283575,2.3655467,-1.9948986,-2.9809403,2.3005002,4.6677504,2.5679307,0.72436845,-1.5605385,0.68625474,-1.065859,-4.2245393,-0.5043774000000001,5.72238,-1.1528221,2.5337262000000003,-1.3460417,-4.6615224,2.4484646,-1.7871776,0.8281329,-2.3430562000000004,0.5507849,0.9753741,-0.031126998,-0.32535726,-1.383579,0.788838,0.665365,0.30789638,1.0830235,-0.37802237,-0.22167376,1.107717,0.14563343,-0.15975043,0.68831086,0.4323316,1.4592377,-0.6878380000000001,0.047903046,1.9516479,-0.47840697,-0.22058019,0.6194062,1.4260936000000002,-0.060591817,0.21479306,0.517314,-0.49382672,-0.31891188,0.25648415,0.37763524
BRD-K06980535,CN(C)CCCN1c2ccccc2Sc2ccccc21,2.585537,3.8368227,4.339469,-4.1375413,-2.9138875,-0.63896513,-2.7526426,5.7934732,2.6142135,-2.115716,-0.76441014,-0.46436667,0.60867375,1.3739424,-4.0166764,-1.7357408,1.5856851,-0.41989034,2.1192436000000003,0.15967713,1.1962921999999998,-1.2245529,4.125818700000001,1.7543821,-5.413329599999999,3.9463453,-1.1151468,-0.21511409,-1.3501351,-0.15322766,0.4246043,-0.16092432,-0.0285028,1.5996483999999995,-0.4677465,-1.1208388,0.8483571,0.23579268,0.47198752,-0.18415664,0.53052986,0.16605012,0.26066208,-0.67257327,1.8912888,1.1133506000000002,0.19154026,1.0055141,-0.46167845,0.45774466,-0.71263754,0.13834208,1.1651813999999998,-0.9769802,-0.07222834,0.68182456
BRD-K54210043,O=c1[nH]c2cc(C(F)(F)F)ccc2n1-c1cc(C(F)(F)F)ccc1O,-0.16817562,-4.6738005,-3.4921205,6.722342,-1.0815431999999998,0.7480639,-1.0898792,-2.7453976000000004,3.0169983,-3.8162172,1.8456527,2.2711272,-0.32491478,7.095867,5.4119367999999985,-2.7114677000000005,-0.7280772,-5.2973657,2.3333492,-0.14902686,0.047744066,-2.7500577,3.4707062000000004,3.7367527,-0.26759082,2.6234112,-1.6600319,0.47861743,0.9440311,0.36120254,0.24288884,1.1711624,0.10001293,0.86375403,0.1961832,0.53268874,0.35304114,0.7981587,-0.07997863,-0.80329156,0.6757444,1.2021103000000002,-0.42909545,-0.365057,1.3224579,1.1544827,-0.19851853,0.022090986,-0.9435787,1.015564,-0.13920093,1.0884291,1.1469951,-0.7030360999999999,-0.8756798000000001,-0.03523472
BRD-A26384407,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,-0.810075,-3.0680666000000003,0.036528036,-0.32369593,1.0913687,1.1516076000000002,1.3421139,-2.3217177,-3.5260828,-1.9426615000000005,-2.7911294,1.1619416,-0.96522534,-0.31939307,4.8095593,-1.0412126,3.8408563,-1.6064829,4.468734,1.4907228,1.8615551,0.2824609,8.0679655,1.7457033,1.5827687,4.242421,-1.2108375,0.6738877,0.7205239,-0.06588414,-0.72031355,-0.8308078000000001,0.25996655,0.14083819,1.3981,-0.3307029,-0.5843584,-0.18473285,-0.68299544,-1.552824,-0.18380594,0.46088246,0.88768667,-0.4838027,1.7224945,0.6287089,-0.27665505,-0.32253432,-0.49949387,0.4980659000000001,0.25270694,0.89580834,0.7975424,0.08288677,0.08766153,-0.5406911999999999
BRD-K59522102,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1,2.543516,0.28432715,2.55823,-3.0013196,-3.518474,2.9628982999999995,-3.2114928,0.8069066999999999,5.7220054000000005,0.48687428,4.0345554,-1.6108806,2.822941,3.7811031,-2.7967594,-2.2690057999999995,0.98779315,3.267413,-0.12348515,-2.8935447,-1.087621,2.4611704,-0.9598032,0.06284436,3.8850322,-3.5103154,1.279447,-1.5448775,-0.286491,-0.26981068,-0.35475636,0.5317987,0.9341955,0.7104031,0.5700215000000001,-0.03994137,0.22896793,-0.6363840999999999,0.6513054,0.58078927,-0.10513607,-0.4205073,-0.34182316,-0.7722491,1.4194655,0.17014173,0.49259144,0.19627354,-0.7648957,-0.18578249,0.9796997,0.4257135,0.18346392,-0.68410814,-0.7491529,-0.07209579
BRD-K75699339,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,3.1009905,-2.2665684,4.075695,-3.8550591,-3.1061451,-2.2308302,-1.0538332,4.9744405999999985,-0.56520617,-0.5558258,1.6679398,0.20005311,1.4184854,3.522678,-3.3838506,0.4532297000000001,-0.211412,-2.2355917,3.4203336,1.1798401,-1.8421007,-1.1985358999999998,-0.52314633,0.8177137,-4.6646214000000015,1.4120096000000002,-1.9738753,1.2718277,0.4956191,0.5238969,0.10339574,0.58656883,0.91531175,1.1455334,-0.43141943,-0.76322067,-0.70665926,-0.25336874,0.77017915,0.65700793,1.1428945,0.028135806,0.47969908,-0.049449623,1.3733342,-0.26682854,0.53228426,-0.14867154,-0.7021562,-0.5748196999999999,1.140839,0.63116384,-0.84195065,-1.6634859,0.1293759,0.834457
BRD-A05186015,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,-3.270277,3.6604137,-4.262303,-0.746201,0.5113101,-1.8360696,1.1868501,0.7980228,-0.6773935999999999,-0.80798227,1.7061113,0.21926305,3.2918038,-1.949239,-1.5905688999999998,-0.33348182,2.1519582,-5.773864,3.6564267,-2.269636,-3.4551027000000003,0.87598467,3.6585398,-1.3223138,0.5080122,-0.8218716999999999,-1.5997233,0.21940884,0.056522414000000014,-0.518352,0.3434636,1.0339761,0.36594498,0.21434867,-0.6168659000000001,-0.082510255,0.35094762,-0.34066445,1.4053888,-0.16202098,1.3160024,-0.49457586,-0.99289745,-0.16100106,1.2782495,-1.2353472,0.484676,0.852399,0.78305036,-0.37209147,0.6148326,0.18151158,0.79564536,-0.8324036,-0.037238993,-0.66083336
BRD-K03842655,C=C(C)C1OC2CCC3(C)C4(C)c5[nH]c6cc(Cl)c7c8c6c5C(OC(C)(C)C5CC(C(=C)C7)C85O)C4CCC3(O)C23OC3C1O,-0.5563701,2.5987828,-4.4058,-3.1836743,12.762507,2.6384343999999995,-8.59515,-1.5552082,2.4135914,-2.7316554,5.3387494,7.3809943,4.8373089999999985,4.5661416,7.9730697,2.0955076,0.8372925999999999,-3.1058216,2.6566810000000003,2.7104278,4.48599,3.4627755,11.03448,-1.5836278,3.4112407999999994,9.560469,-2.5809531000000003,6.5076184,-0.13866204,0.34683973,-0.8348846,0.4647090999999999,0.4489713,-0.3189079,0.5435374,-0.42193308,0.85579777,-0.5014794,-0.8391371999999999,-0.57124096,0.11751782,0.8066992,0.5587255999999999,0.7985816,1.1228162,0.3974199,-0.29646203,0.93383837,-0.3675139,0.3356214,-0.8884759,1.198519,1.1362281,1.0338167,0.9172502,0.4655833
BRD-A04756508,C#CC1(OC(C)=O)CCC2C3CCC4=CC(=NO)CCC4C3CCC21CC,4.3863335,1.2047361,-0.75428337,-1.5688943000000002,3.3266466,0.68170536,0.23497243,0.76900715,4.685317,-0.78747934,6.182028,2.5252085,1.8861313,4.616024,3.2077715,2.7982097,-1.7693795,1.7140386000000003,1.5638052,3.4492474000000004,5.7110953,0.35939770000000004,2.5196278,0.76901644,6.7913685,-0.47842875,0.13736582,4.288395,0.48966342,0.598699,-0.93520343,0.54880655,0.8125342,0.1168805,0.50568455,-0.22293228,1.4575565,-0.6069108,0.2565122,0.6771765000000001,0.9762614,-0.03354039,0.46007258,0.8818939,1.740762,0.35328287,-1.2833386999999998,0.48988503,-0.38135666,0.78690714,-0.10766678,0.29603803,-0.15978834,0.47239545,-0.71250266,0.97043765
BRD-A77291778,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,0.22668761,3.2087207,4.9011593,-2.1596315,1.9729652,-3.7753522,1.2453008,-1.8414199,0.899169,-0.112066776,0.85650367,2.7069712000000004,-2.962427,-3.3037121,0.018715035,-0.16854843,-2.3934853,0.6949811,1.8571281,3.3820376000000003,-1.3388401,-2.0234075,8.421489,2.4882374,-0.37264585,0.65189314,3.2795026,-1.3981375,0.06511438,0.2690748,-0.5074909000000001,0.19733812,0.24884593,0.9342124,1.14083,0.35588726,0.76135504,0.26836420000000005,-0.2030032,-0.88645685,-0.9757275,-0.8378924999999999,0.6017695,-0.24048117,1.5457838,0.5394525,1.3857784,0.15898517,-0.60145104,-0.0676828,-0.07625902400000001,-0.31106058,0.2511066,-0.13189822,0.46148223,0.36251703
BRD-K12539581,COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,-1.4883068000000002,0.76557297,0.037491053,-2.57904,-4.2298245,-2.4277346,0.27041040000000005,0.43069237,-1.0848541,1.9434001,0.7043104,0.7344359,-4.3169879999999985,0.43502998,2.9519746,0.7084649000000001,-2.2633965,-2.876265,-1.8962158,1.908957,-2.6051517000000004,0.21150032,-2.830692,0.6566805,2.7664535,0.86092925,2.088484,-3.779579,-1.0144384,-0.44769245,0.24722913,-0.12383507,0.13532111,1.208397,-0.34353554,-0.85490906,-0.18317074,-0.44274575,-0.08947398,-0.9077101,0.49526134,1.6541,0.645563,-0.84110534,2.0861974,0.14921427,-0.89633656,-0.64895463,-0.6537476999999999,0.20884581,1.0161028,-0.16263196,0.63000965,-0.6130102,-1.1971385,-0.23621798
BRD-A58048407,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,-0.232772,2.2727466,-1.8710157,-2.2779343,6.753240600000002,-5.6818194,-1.1072836,2.0257862,0.2676391,5.790789599999999,3.2004392000000004,-0.41412458,1.0338215,0.18431857,4.7373547999999985,-0.1316568,-1.020697,-2.9581647,-1.1789832,4.1454997,-2.8985333,-0.32673836,4.4560879999999985,-3.067931,2.0173175,1.0004332,7.805144999999999,-0.28218517,-0.02468376,0.34049493,0.074695766,0.4106315,0.28023693,0.5697426,0.012019478,0.34613386,-0.78512144,-0.6632462,-0.31127990000000005,-0.07205579,0.68675256,-0.4975331,0.15209170000000002,0.21283954,0.85320973,-0.37819558,0.73221445,-0.48772225,-0.30080795,-0.7176762,0.35581583,0.7008731,0.06434789,0.18501745,-1.0976034,-0.4064942
BRD-K35960502,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,-2.4401298,1.9462913,0.75163627,0.31048557,-2.5674171,0.93919444,0.59303087,-1.3854445,1.2111753,-3.2197633,1.193018,0.46661747,3.3607367999999997,0.42983267,6.277424,-4.157007,1.7365924,1.1296283,4.246656,-0.72543025,0.84550464,-0.47083497,1.1141542,0.36655334,0.8232251,1.524851,0.6609706999999999,-2.156689,-0.25951475,-0.53093517,0.5695886,1.8553476,-0.31977740000000004,1.6963370999999998,-1.3453954,0.5842595,-0.14300728,0.12208052,0.97882426,0.5888846999999999,-0.33845574,1.1665004,1.8986647,0.8995476,1.350644,-0.7149658,0.43759924,0.31055102,-1.6103898,0.411867,-0.12238257,-1.4572889999999998,-0.06592497,-0.09464189,0.5730139,0.63302255
BRD-K46384212,Cc1cc(C)c(S(=O)(=O)Nc2ccccc2C(F)(F)F)c(C)c1,-1.2412623,-1.9137833,-2.364652,1.7335705,5.2050800000000015,1.7146006,-3.6503048,-2.208858,1.4285979,-0.254846,-3.2087455,-0.39835376,-1.1427448,0.84436417,3.0148873,-5.7998400000000006,-3.383757,-2.7190912,3.8993187000000007,-1.5759931,0.65094167,-3.181045,-0.5142344,1.2958606,-2.7808855,1.8102533,-0.33731496,1.8217514,-0.6098986,-1.6216466,-0.8935462,0.59991384,0.06408176,0.9115169,0.44610056,-0.35422137,-0.4320434,1.1563025,-0.65117097,0.97287416,-1.1582332,-1.0369536,1.4257785,0.2157156,0.5439003000000001,0.62240386,0.44983453,-0.09036384,0.4162118,-1.312943,-1.6216856000000002,-0.017249933999999998,0.36647117,0.40677854,0.026689857,1.8601278
BRD-K02637541,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,-2.5494807,-4.226789,-0.62257963,7.8052597000000015,3.6726341,-1.9715052,2.3139699,0.5442695,-2.3636727000000004,-3.1259995,0.10395497,-1.5648022,0.45584607,2.4083903,1.2710958,-4.0388026,0.07425453,-0.86172926,3.738146,0.24507436,-0.99227643,-1.6503421000000005,0.18518798,-2.9319458,-0.42345372,1.1759986,-3.4799876000000003,3.168635,-0.28838295,-0.36423436,0.86138284,1.069323,-0.14337550000000002,0.36230138,0.8963833000000001,-1.3786471000000002,0.20040476,0.41513062,0.5884982,0.17404146,0.6282209,2.2499793,0.42316988,0.5891888000000001,0.82472813,0.18788671,-0.107453614,-0.1655359,0.11377074,1.0063238,-0.29102153,1.0440924,0.15737922,-0.677149,-0.57990354,-0.49037063
BRD-K22193694,COc1ccc(C(=O)c2ccccc2O)c(O)c1,1.1348813,0.27084056,-1.0630540000000002,-2.170075,3.280046,-1.6094568,1.2769313,-0.40887278,-2.5663736,0.78893745,0.49654102,-5.6017730000000014,-0.6534091,2.0855432,4.202098,-2.27864,-1.7749988,-0.8972904,2.7576263,0.2713846,1.9052749,0.79451954,1.4121138999999998,2.7110116,1.1112224,0.35355678,-0.74417233,-2.1348114,0.6487383000000001,-0.031102061,-0.5767268,1.0044327,0.71359444,1.4163015,-0.33755100000000005,0.099967554,0.35215864,1.2288105,-0.28886217,-0.17636368,-0.6095046,-0.4749558,2.28973,-0.25467157,1.7416937,-0.0132225305,-1.4010116,-1.0726111,-1.4311655,0.66401243,-0.3925659,-0.10928114,-1.5694516,1.4714062,0.8651898000000001,1.5336558999999998
BRD-A67862938,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,-1.2317573,2.1374154,3.537527,-1.4989133999999995,3.3717462999999994,1.4133394,-0.9773708,3.4307709,6.0067143,4.2750444000000005,1.7081654,0.7887623,-3.1188922000000003,-0.05881041,-3.9305794,5.236904,-5.329488,-0.35149336,-2.7316945,1.7602803,-3.91106,-2.4501133,4.9637375,2.0066264,-1.4703188,2.1762028,5.2160473,-0.16582496,-1.4810951,0.1698618,0.028129697,0.76481646,1.6809138,0.9038646,-0.56433004,-0.55114305,-0.267878,-0.25224692,-0.16106886,0.22363007,0.41383195,-0.06595406,0.48904073,-0.37864512,1.1447879,-0.31148764,-0.2623275,-0.42238784,-0.5358191999999999,-0.6314691,0.56253046,0.7116507,0.95590687,-0.3291127,0.34351057,0.19855022
BRD-K54906270,COc1ccc2[nH]c3c(c2c1)CCN=C3C,0.33790767,1.627479,-2.085272,-1.32826,2.3089664,-0.64160365,1.7133634999999998,-1.9818577,-3.946003,-1.3110013,-0.60554016,-2.1914973,-3.658699,5.118438200000001,1.9958901,4.3627644,0.29762554,-3.3076398,1.4004413,1.9716575,1.7364273,2.0484588,-6.321244,1.4012305,1.2337571000000005,3.553915,-1.2013483,-0.48209378,-0.8425151,0.23251826,1.1748112,1.4784355,0.99659866,0.599421,-0.27005064,-1.0939139999999998,-0.2361849,0.52626157,-0.011855434,-0.49294776,0.6545911,1.4374938999999998,-0.014536262,1.0704105,1.226429,-0.5678026999999999,0.06278548,0.48766035,-1.7465092,-0.34427574,-0.25207275,0.17689745,1.0591476,-2.3999684,0.10542685,-0.042530894000000014
BRD-K78126613,CC1=CC(=O)c2ccccc2C1=O,0.057596613,4.6063085,-3.1072695,-0.5184380999999999,-2.1852322,-0.36755478,-0.31357068,-1.3853846,-3.672035,1.1053764,-0.94366014,-3.2178361,-2.146741,5.962728,0.9130215,-0.12462382,3.4103162000000005,-0.92069155,2.0262291,-2.0935051,5.645271,-0.6088955,1.4861108,-1.3704695,-1.0517195,-1.3080035,2.824841,3.638337,-0.9471289,-0.7719971,-0.40827462,0.19086984,2.0859141,0.014343912,-0.00902411,-1.3723639,0.94386727,-0.8834655999999999,0.49294782,-0.64104104,-0.5247415,2.538678,0.709062,0.6176596,1.9557838,-1.5078007,-1.4320732,0.14950801,-0.26103312,-0.9529888,-0.46539772,-0.80879986,-0.19317374,-0.298304,-0.9869256,1.6081661
BRD-A06784547,CCOC(=O)C1=C(C)NC(c2ccccc2)=C(C(=O)OCc2ccc([N+](=O)[O-])cc2)C1C#Cc1ccccc1,-1.8586032,2.1152115,1.3696476,-1.6813596000000002,4.1427155,-0.73358387,-0.38302088,2.9128964,2.027854,8.019163,4.0010333,-3.607869,0.55383414,1.6310171,3.9768612,-3.802861,-2.7534287,-1.7769936000000002,-4.2766113,3.3307983999999995,-3.2142816,0.5847146,6.9131775,-0.4158666,1.9177796000000005,-0.90763706,5.2959523,3.2361107,-0.01593249,0.02944842,0.37438422,0.90044117,0.2415074,0.21313411,0.32481036,-0.23335397,-0.76280963,-0.23538141,0.17274311,0.7061238000000001,1.3403416,0.36334813,0.3701834000000001,0.2807272,1.0257473,0.07599437,-0.25690353,-0.107446924,-0.26617238,-0.04956467,-0.26714644,0.9414314,-0.34864387,0.32254466,-0.510829,0.4607904
BRD-A51714012,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,0.59718347,-1.9814692,1.2991889,-1.2247434,6.6235156,-4.236261,4.3427706,0.9982895,-0.9540085,-3.1686769,3.1331408,0.11577906,0.5914268,0.5900731,-2.5331728,-1.247271,1.8190411,3.9509995,2.2476978,1.6392859,-1.433319,2.0636048,2.6368206,1.8174046,2.3160172,1.7373223999999998,-3.8653853,-2.1287262000000005,0.19712716,0.25131738,-0.6041496999999999,0.34268498,1.1700816,0.6503345,0.9663688,-0.4397115,0.24564892,0.9069,-0.7199648,0.8875236999999999,0.9210248,1.2897503,-0.13151562,-0.5985646,0.58784723,-0.19296151,-0.5052601,-0.14669597,0.072534606,-0.52332646,0.39613804,0.63069594,0.4417804,-0.4945971,0.036689036,0.11813483
BRD-A44008656,CN(C)CCOC(C)(c1ccccc1)c1ccccn1,-2.946247,4.035633,3.241606,-5.2005315,0.82507575,-2.1736019,-2.3997748,0.6343023,0.19378777,-2.4570467,0.124633946,-1.2913449,1.3999503999999998,0.1854887,-3.7680469,-0.65315455,0.296575,-1.1912456,1.0624633999999995,1.5188774,-2.6693978,-1.2268277,5.6823974,1.2690146,-3.2909064,2.1684039,1.840406,-1.8529942,-1.2842888,0.22974410000000006,-0.26063785,1.4623858,-0.3806615,0.44769335,1.7318064999999998,0.83197093,0.2753291,0.4697119000000001,0.39795652,-0.024218700000000003,0.074264556,-0.0371297,-0.037193194,-0.55321425,0.7400378000000001,0.09525285,0.33552740000000003,-0.18295258,-1.2304313,0.043412045,-0.86190253,0.41638982,0.4581427,0.5541105,0.35492435,-0.03788334
BRD-A84174393,Cc1cnc(NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1,-4.2950599999999985,1.4028311000000002,-2.2875345,-0.54178643,-0.40525693,-0.60097456,0.56626266,0.8100063,0.53710103,-0.25551262,-3.936225700000001,2.1691358,-0.11635573,1.8834878,0.9282217,1.2527444,4.4108243,-1.3775401000000005,-3.3809752,-2.4551916,3.8168888,-1.5398533,3.030379,-1.725909,-1.6994822,1.4720597,1.4677671,2.7750826,-0.430212,0.15135649,-2.1434004,-0.8887161,1.5874298999999998,0.9304623,0.2311528,0.12607391,1.3820122,-0.85088444,-0.14597851,-0.91646105,-0.2461338,1.5662856,0.56377035,0.038897276,0.9662416,0.32398742,-0.9244231,0.20625792,-0.7569229000000001,0.64615166,1.002051,0.40329623,0.72359616,-0.30659765,0.73145753,0.06968866
BRD-K24132293,COc1cc(C=CC(=O)N2CCC=CC2=O)cc(OC)c1OC,5.5215554,0.32715347,-1.4894296,-1.8565445,4.0078044,-1.9616767,-0.30539083,-0.24704501,0.94822824,3.655174,2.152513,-1.6406819,0.52076787,2.5928245,5.1657553,-0.9554505,-0.99914354,4.920974299999999,-5.119391,-1.5929483,-1.4465808999999998,3.4895828,0.7792503000000001,-0.31905523,-1.8774354,1.8894628,0.34275246,-0.8887516,-0.24095584,-0.26494467,0.41187072,-0.6862403,0.52552325,-0.35800555,-0.43728763,-0.50779927,-0.23630188,-0.3282045,-0.16647068,-1.014316,-0.39618528,0.26533177,-0.58545154,0.30960953,1.9258991,-0.3847893,0.41476202,-0.4250333,0.51803046,-1.1431068000000002,-0.28624618,0.76022434,1.033502,-0.11575575,-0.86368454,0.44961402
BRD-K62792802,O=C1C(Nc2ccccc2)=CC(=O)c2ncccc21,-2.1197917,6.458149,0.94397616,0.5629019000000001,-3.6269636,-0.16240568,-2.9169767,-0.85511166,-4.767935,2.4814227000000004,0.53361714,-1.423837,-2.1634567,2.5371635,2.812071,-1.6283143999999998,3.0522213,0.74435705,-0.24060914,-2.7161803,5.6585410000000005,-0.15476166,1.6716185,0.40048367,-1.2838643,2.0101106,1.5623497,3.362071,-0.79589605,-0.4488367999999999,-0.8803898000000001,1.3666308,1.2510466999999998,1.2588031000000002,-0.92691463,-1.0251588,-0.0994268,-0.45146555,0.050498765,-1.3551607,-0.16100162,1.6649265,0.5526230999999999,0.20793465,0.99718875,-0.09183984,-0.563354,0.1929261,0.06526731,-0.40698755,0.8520134,-0.08522169,-0.253249,-0.92733127,-0.40646067,0.870808
